KO_Hierarchy	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	KEGG_Description
ILEUSYN-PWY	0.00912145729261486	0.00764135368562074	0.00920045748200632	0.0075988059730821	0.0082604540022567	0.00797693597689486	0.00824961046718596	0.00800520261005954	0.00874320438478995	0.00670910888192918	0.00934038080539902	0.00841627493322656	0.00892242054887684	0.00829324177904198	0.00858178426991707	0.00836958271058939	0.00867684709654528	0.00751095122828715	0.00800303607427819	0.00827547237364606	0.00787120196870122	0.00851372426846078	0.00793274658723168	0.00929469923161531	L-isoleucine biosynthesis I (from threonine)
VALSYN-PWY	0.00912145729261486	0.00764135368562074	0.00920045748200632	0.0075988059730821	0.0082604540022567	0.00797693597689486	0.00824961046718596	0.00800520261005954	0.00874320438478995	0.00670910888192918	0.00934038080539902	0.00841627493322656	0.00892242054887684	0.00829324177904198	0.00858178426991707	0.00836958271058939	0.00867684709654528	0.00751095122828715	0.00800303607427819	0.00827547237364606	0.00787120196870122	0.00851372426846078	0.00793274658723168	0.00929469923161531	L-valine biosynthesis
PWY-2942	0.00884558028164169	0.00797511376455535	0.00902043929632066	0.00794440021436381	0.00842795440851695	0.00818003733956529	0.00793194381486912	0.00802824086159635	0.00876072514057141	0.00634961888385434	0.00831938759117211	0.00820507231589781	0.00860954916061494	0.00822457514343072	0.00835181895331464	0.00838923048734811	0.0087665844836539	0.00770760552383664	0.00781037318649219	0.00843072468363468	0.0084097728355916	0.00850160742602708	0.00806759413623628	0.00887734165222418	L-lysine biosynthesis III
PWY-7229	0.00899592003167724	0.00813993183433043	0.00889526105754173	0.00807565288608597	0.00802552970523729	0.00779574450815557	0.00805486179309909	0.00773105935007373	0.00883507142957395	0.00674528082446003	0.00822128116303208	0.00824337798671956	0.00870825236911103	0.00808063721453705	0.00846429226201584	0.00832505266506897	0.00870788774936663	0.0079941285274534	0.00769995907944598	0.00811388705503412	0.00824285484709994	0.00878837696438879	0.00804405137277833	0.00901091199241695	superpathway of adenosine nucleotides de novo biosynthesis I
PWY-6121	0.00883589663952885	0.00803492545022456	0.00869510152772744	0.00778138625934553	0.00807793325933296	0.00802743896523311	0.00806230449035958	0.00818540712587913	0.00827516081100944	0.00642535893461146	0.00804833306516326	0.00798666941566846	0.00835767009173077	0.00804948579664297	0.00812315308788829	0.00836940513605747	0.00868774027189889	0.00774190871362925	0.00804307510136775	0.00824777931871101	0.00804951843453139	0.00841671830682723	0.00779780718588813	0.00872287450495691	5-aminoimidazole ribonucleotide biosynthesis I
THRESYN-PWY	0.00899868133823229	0.00831833608745733	0.00863773044673532	0.00784700060571766	0.00813757972338394	0.0081298836361841	0.00798454267626133	0.00837909608119883	0.00809271212997017	0.00501121910039477	0.0082375762794817	0.00798533665872208	0.00842022942114855	0.00816013763430072	0.00806540380799877	0.00846558295791633	0.0086903484996751	0.0075750896043783	0.00761382097935348	0.00813551373557199	0.00815921077634398	0.00837707412627573	0.00781342364917518	0.00877684718400991	superpathway of L-threonine biosynthesis
PWY-3001	0.00892173831387561	0.00793506447406526	0.00876200560153887	0.00765717160400265	0.00816886791982701	0.00794088317182599	0.00803780763893389	0.00813056033385409	0.00825229268682581	0.00557521600955139	0.00852865566130274	0.00807925906873195	0.0085313835955999	0.00810062774867868	0.0082064405293382	0.00833603829732811	0.00858908402043233	0.00738450998939317	0.00776105324628284	0.00812779934026688	0.0077593964763507	0.00839843298111738	0.00764368898137842	0.00894931069360727	superpathway of L-isoleucine biosynthesis I
PWY-5686	0.00867217125809433	0.00751986295103745	0.0090498058640401	0.00767817376307633	0.00806397587623714	0.00776756675273013	0.0078567968509781	0.00795806976325897	0.0082768527946004	0.0065249846919547	0.00818019838939218	0.00791852479765827	0.00853762854766608	0.00787453054808767	0.00823557775597413	0.00829552692173263	0.0086548169596217	0.00759423132080631	0.0077982946292119	0.00811850399121673	0.00790916704413459	0.00821226524821671	0.00792006845939223	0.00890373687302175	UMP biosynthesis
PWY-5097	0.00837491577966342	0.00781554771006818	0.00886067963210068	0.00780158518478121	0.00819921026832269	0.00801741263131975	0.00776587780255619	0.00797373140622882	0.0083836697953391	0.00626334323396418	0.00811505394074601	0.008006206669591	0.00836605221170772	0.00795841454361677	0.00806776917638386	0.00818509431053844	0.00853991474653911	0.00740223491257415	0.00742821778283159	0.00821649528245667	0.00822341060092093	0.00823545161144596	0.0078989308181165	0.00866396757175732	L-lysine biosynthesis VI
PWY-6126	0.00878223571120647	0.0079072036650575	0.00858879754303989	0.00783692109294147	0.00779488685383508	0.00748127988510655	0.00784774779996177	0.0074723182285474	0.00852232191981935	0.00650470804363932	0.00794062266247995	0.0080023564165408	0.00847578202686625	0.00787529606642862	0.00823285746770921	0.00803097840592281	0.00848646420295773	0.00776608155048391	0.00749091316650173	0.0078334397792846	0.00803971291762096	0.0085348731280562	0.00781688606484312	0.00861149569482205	superpathway of adenosine nucleotides de novo biosynthesis II
BRANCHED-CHAIN-AA-SYN-PWY	0.00886443305735548	0.00736153325216496	0.00890858278425904	0.00732055639837807	0.00791845518102243	0.00750879943960058	0.00799769318637618	0.00766976460559403	0.00829774166534065	0.0067602987771677	0.00865444592373759	0.00797097444027144	0.00852060838402724	0.00786955508663389	0.00827778144525799	0.00818287984923264	0.008374453618889	0.00705544303463547	0.00787426090114736	0.00792128927481639	0.00736816215107599	0.00827021749737365	0.00746182505565629	0.0089358300918682	superpathway of branched amino acid biosynthesis
PWY-6122	0.00877259249422244	0.00770320661108356	0.00865068767008639	0.00738779554680354	0.00765661187470093	0.00753654243024961	0.00782856353590266	0.00790535209578736	0.00807466747544452	0.00622668350598881	0.00778978853746921	0.0077262035834778	0.0081222167212835	0.00763361096108725	0.00801256797927686	0.00833754424205193	0.00835261137144409	0.00747201688999396	0.00768823012921599	0.00777042164543795	0.00773737669602161	0.00815099300697583	0.00746040694600348	0.00849504664976047	5-aminoimidazole ribonucleotide biosynthesis II
PWY-6277	0.00877259249422244	0.00770320661108356	0.00865068767008639	0.00738779554680354	0.00765661187470093	0.00753654243024961	0.00782856353590266	0.00790535209578736	0.00807466747544452	0.00622668350598881	0.00778978853746921	0.0077262035834778	0.0081222167212835	0.00763361096108725	0.00801256797927686	0.00833754424205193	0.00835261137144409	0.00747201688999396	0.00768823012921599	0.00777042164543795	0.00773737669602161	0.00815099300697583	0.00746040694600348	0.00849504664976047	superpathway of 5-aminoimidazole ribonucleotide biosynthesis
PWY-5103	0.00851839197027518	0.00727786281355527	0.00867956611286703	0.00723329350772335	0.00789892222747022	0.00745283386720073	0.00782325141094586	0.00758187015264798	0.00816231698456947	0.0064003944789364	0.00851907141501061	0.0079101081427663	0.00838512365477323	0.007743615642714	0.00814021391423856	0.00796086492911363	0.00822252397350209	0.00694141932772609	0.00769964547294142	0.00784717781247573	0.00718341629342178	0.00817071559708336	0.00726438688740973	0.00888565229524003	L-isoleucine biosynthesis III
PWY0-1319	0.00858352611334848	0.00690970350841684	0.0093722909912868	0.0068812873480975	0.00743349580288983	0.00702962745446796	0.00758348157711439	0.00699921322537793	0.00817246123569451	0.00659931246192155	0.00854021896544137	0.0079586645925809	0.00864225703585782	0.00705174330963733	0.0083091695316908	0.00829479671586752	0.0081131283630381	0.00714781818368721	0.00694093950550834	0.00732282065640007	0.00779951285255941	0.00840423016026532	0.00737618731026494	0.00911105881746032	CDP-diacylglycerol biosynthesis II
PWY-5667	0.00858352611334848	0.00690970350841684	0.0093722909912868	0.0068812873480975	0.00743349580288983	0.00702962745446796	0.00758348157711439	0.00699921322537793	0.00817246123569451	0.00659931246192155	0.00854021896544137	0.0079586645925809	0.00864225703585782	0.00705174330963733	0.0083091695316908	0.00829479671586752	0.0081131283630381	0.00714781818368721	0.00694093950550834	0.00732282065640007	0.00779951285255941	0.00840423016026532	0.00737618731026494	0.00911105881746032	CDP-diacylglycerol biosynthesis I
PWY-7221	0.00816327110443686	0.00764640439250131	0.00849320926523783	0.00747056694948421	0.00778300765704204	0.00758807900047888	0.00737388243971162	0.00750403734929347	0.00807619061562834	0.00607828007568379	0.00788855584456441	0.00763802661127277	0.00811541351342362	0.00773683820498439	0.00782482130957168	0.00775917626464618	0.00801883429298191	0.00734825706842583	0.00753690772369711	0.0079698122650237	0.00768045626833419	0.00807780245296517	0.00757130337135987	0.00840539135606169	guanosine ribonucleotides de novo biosynthesis
PWY-6123	0.00813755142416238	0.00769200405406268	0.00798417630477118	0.00746727629180545	0.00770596555480964	0.00775468773532655	0.00726130018696295	0.00807166106856342	0.00776099781305923	0.0056716917660206	0.00771385456859555	0.00751559270572375	0.00786365969696601	0.0076494805184624	0.0077074192289304	0.00783002877218638	0.00813933888798203	0.00749011349910971	0.00740747118824298	0.00783250791532331	0.00782520201228633	0.00787724539545402	0.00741082359214888	0.00816137764046884	inosine-5'-phosphate biosynthesis I
PWY-7222	0.00842207277912595	0.00808625637337526	0.00775098254622724	0.00798341228975133	0.0072060432987689	0.00674032884576872	0.00758125251152871	0.0066537999981345	0.00945633120277064	0.00716478751161835	0.0072996339396286	0.00788484992172178	0.00801563307987072	0.00748487561464042	0.00779643409716542	0.00727187920477037	0.00792580905020659	0.00785697608988866	0.00693932355759835	0.00709042287037297	0.00755033604689178	0.00866773955277542	0.00763699679044574	0.00775996030376871	guanosine deoxyribonucleotides de novo biosynthesis II
PWY-7220	0.00842207277912595	0.00808625637337526	0.00775098254622724	0.00798341228975133	0.0072060432987689	0.00674032884576872	0.00758125251152871	0.0066537999981345	0.00945633120277064	0.00716478751161835	0.0072996339396286	0.00788484992172178	0.00801563307987072	0.00748487561464042	0.00779643409716542	0.00727187920477037	0.00792580905020659	0.00785697608988866	0.00693932355759835	0.00709042287037297	0.00755033604689178	0.00866773955277542	0.00763699679044574	0.00775996030376871	adenosine deoxyribonucleotides de novo biosynthesis II
NONMEVIPP-PWY	0.0080050710953779	0.00743968554402499	0.00819157528047178	0.0072668609352025	0.00778522130570118	0.00759007211230943	0.00712143830076487	0.00770775355953387	0.00760358370372547	0.00563856182184385	0.00768940896087138	0.00754120445850341	0.00784827484000094	0.0074890799973566	0.00776109833566572	0.00770810214602332	0.00800785324986763	0.00687543839415187	0.00724749155739588	0.00774279684633885	0.00760346214973537	0.00778534184386574	0.00721916224017148	0.0082881887992698	methylerythritol phosphate pathway I
PWY-7560	0.0080050710953779	0.00743968554402499	0.00819157528047178	0.0072668609352025	0.00778522130570118	0.00759007211230943	0.00712143830076487	0.00770775355953387	0.00760358370372547	0.00563856182184385	0.00768940896087138	0.00754120445850341	0.00784827484000094	0.0074890799973566	0.00776109833566572	0.00770810214602332	0.00800785324986763	0.00687543839415187	0.00724749155739588	0.00774279684633885	0.00760346214973537	0.00778534184386574	0.00721916224017148	0.0082881887992698	methylerythritol phosphate pathway II
COMPLETE-ARO-PWY	0.00844575443947696	0.00638285981222139	0.00871526456675826	0.00687843732854264	0.00743410062310236	0.00718830575481884	0.00767789072111154	0.00665833506912439	0.00783704139270134	0.00651519303409876	0.00781555504763088	0.00758044843743256	0.00803082338142103	0.00703777629757869	0.00779600477507504	0.0077943010125221	0.00817243784023057	0.0071481303307046	0.00723636065343089	0.00712665301238292	0.00747509772801842	0.00805442465781342	0.00735806726187171	0.00883872630110188	superpathway of aromatic amino acid biosynthesis
PWY-5100	0.00821323353980263	0.00701727348582414	0.00805495699030315	0.00682995439108966	0.00740039478271554	0.00733265994198892	0.00751216328908902	0.00644326266366421	0.00766200831272535	0.0045227118442221	0.00765257469230636	0.00766895314436561	0.007893495223646	0.00733010531022816	0.00748234042163349	0.00747390889022994	0.00827402848888159	0.0072161848968325	0.00699550400443308	0.00743640022474368	0.00742541230825704	0.00821345254785878	0.00688934971673176	0.00882931261171428	pyruvate fermentation to acetate and lactate II
DTDPRHAMSYN-PWY	0.00781571295053073	0.00816701833607173	0.00777730051396594	0.00746152163884301	0.00724069224779037	0.00688944823254973	0.00672040982077412	0.00666135402174386	0.00803576441401616	0.00554991033438756	0.00867227080020756	0.00701736494420547	0.00742091381213523	0.00774146619725174	0.00716350718002697	0.00717144959980322	0.00773587963681927	0.00695763693884743	0.0074389964407566	0.00852682663476215	0.0074096838473426	0.00754527727027255	0.00720699022219892	0.0077003164262977	dTDP-L-rhamnose biosynthesis I
GLYCOLYSIS	0.00701814621253655	0.00761883577397294	0.00688254315395137	0.00735653570990541	0.00779322993708713	0.00777437622877501	0.00727439543910974	0.00697098281899327	0.00721780975637961	0.00681018862708768	0.00765347447514547	0.007498061484107	0.00754840079076398	0.00788178984979065	0.00666661730548322	0.00674087484203744	0.00767311579856672	0.00754554424937942	0.00799216288537969	0.00831615019593846	0.00686418555026908	0.00761657754700992	0.00734532073187379	0.00777769108540305	glycolysis I (from glucose 6-phosphate)
PWY-6163	0.0078760766449174	0.00679685590599741	0.00814158320139868	0.00676683289997016	0.00745161864509205	0.00719016351833337	0.00729362089617294	0.00717827716333724	0.00752012693531491	0.00577115029064349	0.00764409084596313	0.00732090033874399	0.00762949496342782	0.00719506427545378	0.00735724876585562	0.00735958003858862	0.00789026090356684	0.0069913975072198	0.00699222431138963	0.00730399725697495	0.0073490783323415	0.00771701685749427	0.00717202857775902	0.00830818246334163	chorismate biosynthesis from 3-dehydroquinate
PWY-6386	0.00820756727479719	0.00693016812423126	0.00819349974469435	0.00708808610030774	0.00719013881550751	0.00701589770105912	0.00707597977844176	0.00715315869842151	0.0074428900451144	0.00430564532943404	0.00752320364753451	0.00736456679675216	0.00779922688386366	0.00709676548912411	0.0076302988182966	0.00747955344847877	0.00786516716677723	0.0070396034619656	0.006680969284489	0.007370932310009	0.00732541633128674	0.00783901434321399	0.00716062853694431	0.00837617921147816	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)
TRNA-CHARGING-PWY	0.00803195803943506	0.00712466891274259	0.00804415655518933	0.00704987534165991	0.00715469438008388	0.00695200917048543	0.00717815445879039	0.00709739245313932	0.0074610735099766	0.00567486865858837	0.00738879528189677	0.00717937036446301	0.00769194980615663	0.00711088007410974	0.00751159374567848	0.00759095551055313	0.0077743434337376	0.00689500891455887	0.00694520842580148	0.00727696933890997	0.00732660042440794	0.00769327570316625	0.00704393608982972	0.00816473456770139	tRNA charging
PWY-6387	0.00811973193666409	0.00689963893671513	0.00813376858159163	0.00705115634445199	0.00712143192419144	0.00695280467969913	0.00709630149347817	0.00719307788320872	0.00745930421233646	0.00471565875071298	0.00742220565136807	0.00730216426757801	0.0077271935398603	0.00704814712310633	0.00757910553526403	0.00752955596736274	0.00781851116309111	0.0070326490579481	0.00677497078605982	0.00730015037663311	0.00727760046117463	0.00775482315603608	0.00716263403186697	0.00835396414058804	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)
PWY-5121	0.00787574103508218	0.00707875804061423	0.00792722494864897	0.00691860964212888	0.00740026818971938	0.00724357041798997	0.00696374722308516	0.00732024701698687	0.00734813422558423	0.00534689967838964	0.00739434595629987	0.00720604136954478	0.00760620728215892	0.00717664505380043	0.00746753315607555	0.0074627956081498	0.00778222231301432	0.00671583392367892	0.00700741801873763	0.00740959542432697	0.00725983609027908	0.00754669386273368	0.006901178784513	0.00807168515544558	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)
FASYN-ELONG-PWY	0.00552400863695491	0.00974764464989975	0.00556315947165447	0.00772621599140918	0.00946396763699571	0.00899490956586201	0.00624713923509659	0.00877743049505497	0.00692406997415716	0.00639571015753703	0.00675260790907709	0.00668125558919379	0.00631342941793548	0.0079975801982665	0.00631141504678514	0.00692675680442354	0.00699159259780541	0.0073151159887461	0.007543307273663	0.00829289768924748	0.00681584079001537	0.00677160826192564	0.0078142389082685	0.00562319157379856	fatty acid elongation -- saturated
GLUCONEO-PWY	0.00694798608633682	0.00766476614044303	0.00747927729030427	0.00752037047012951	0.00729736983131505	0.00728996040130046	0.006679523721905	0.00778488990681533	0.00700580930926635	0.00591590946070369	0.00720139405772586	0.00700337588708922	0.0073444808605308	0.00758862446081229	0.00705503200280326	0.00688852586947173	0.00730180966952058	0.0069469646925714	0.00713307187759352	0.00786144944843344	0.00730455950077971	0.00713003441376717	0.0076119724383227	0.00767258081375802	gluconeogenesis I
PEPTIDOGLYCANSYN-PWY	0.0080329365581212	0.00687243192449763	0.00805758422845383	0.00696923561864243	0.00706873492956846	0.00690475304014456	0.00703273246112678	0.00712658528611346	0.00738945466488842	0.00483373108946459	0.00733751548153342	0.00722952264764367	0.00764460173755646	0.0070121041316092	0.0075289707700748	0.00748712292542577	0.00774152893377648	0.00695404048608444	0.00675997714957842	0.00723669841426498	0.00722275332454772	0.00765960608881756	0.00708567252272226	0.00822978000648796	peptidoglycan biosynthesis I (meso-diaminopimelate containing)
HISTSYN-PWY	0.00745936687633519	0.00714434973620748	0.00771122383026387	0.00702372034694705	0.00713761367935364	0.00704694430969652	0.00705543976745758	0.00719569075784392	0.00731094866637994	0.00556996590434584	0.0076601017708443	0.00718064239233671	0.00760260882948719	0.00723122101413164	0.00731581211388194	0.00733374149409866	0.00770075727999586	0.00639061714010951	0.00716531570336334	0.00749372829208225	0.00666287483218556	0.00754288657398864	0.00706287400675771	0.00813611689180066	L-histidine biosynthesis
PWY-6385	0.00798888171009368	0.0068557617412747	0.00800000871393256	0.00696731103499268	0.00706288534432095	0.00690133308867425	0.00694523279811874	0.00711421596057355	0.00730827512002428	0.00456475638486881	0.00733187250335698	0.00716778180507059	0.0076337460563315	0.00698086941897335	0.00746596685108943	0.00737090480671594	0.00769288384706794	0.00692339609108845	0.00667225567537388	0.00723298258512819	0.0072212651063485	0.00763325336101102	0.00706818300236414	0.0081298595881901	peptidoglycan biosynthesis III (mycobacteria)
ARO-PWY	0.00812629815688654	0.00600643997321641	0.0083532523637694	0.00654753607728957	0.00705216840118296	0.00678973981676994	0.00733471945306643	0.00620526929105428	0.00749163161652929	0.00610602691904469	0.00749122280809249	0.00727953311360137	0.00772251840401494	0.00665885952799619	0.00748908271908351	0.00747563029840529	0.00785925944534687	0.00687233217729882	0.00683153089291684	0.00673025723574299	0.00712550946331471	0.00774395973331838	0.00699853415713951	0.00848268885228427	chorismate biosynthesis I
SER-GLYSYN-PWY	0.00788838181600103	0.00716139982196727	0.00786797403649953	0.00685326078617233	0.00698447407010175	0.00692102890038387	0.00688503507983175	0.0074197836738859	0.00760275520106748	0.00504158676340667	0.00732374210696481	0.00715250823605341	0.00768410068634658	0.00695564171404245	0.00724507456402763	0.00727598075800168	0.00756613393345173	0.00685857566584639	0.00655786323230825	0.00717738169689425	0.00712016128545462	0.0075729992032321	0.00677186932267766	0.00807788288912834	superpathway of L-serine and glycine biosynthesis I
ASPASN-PWY	0.00740733081518215	0.00800649031943818	0.00725450654127439	0.00700387968625522	0.00727922641086092	0.00769346632369444	0.00668845260418114	0.00715675962359593	0.0073637180636965	0.00380519380379693	0.00700317464625807	0.0070301000611953	0.00738499731111005	0.00738517012209785	0.00666848659860491	0.00679100979605703	0.00735195764273849	0.00610815437758179	0.00647268202199492	0.00765761779770518	0.00734875600385718	0.00787236356137296	0.00680690928515355	0.00719743732790364	superpathway of L-aspartate and L-asparagine biosynthesis
PHOSLIPSYN-PWY	0.00792150923576436	0.00592890458616574	0.00863786449097818	0.00634177237916914	0.00673350069085436	0.00643625721258152	0.00685469059439608	0.00613608512290854	0.00743004042257266	0.0061444565499873	0.00770406754032359	0.00706572634145657	0.00776546852936952	0.0066255747156515	0.00746850723943956	0.0073589709156842	0.00759023928214878	0.00665314625126067	0.00641529912148342	0.00676655654366672	0.00710798573632258	0.00758129691480046	0.00669584554241154	0.00848984494623638	superpathway of phospholipid biosynthesis I (bacteria)
GLYCOGENSYNTH-PWY	0.00699939706046993	0.00527558232462274	0.0089213528968491	0.00585939377687448	0.0074889682558336	0.00668361064632046	0.00696192712041099	0.00499414403968883	0.00752229741481528	0.00368436621805035	0.00801395836830017	0.0075693341716004	0.00855839258219873	0.00634447240331612	0.00778751504706232	0.00719818100942388	0.00767200925337015	0.00614626372599705	0.00563675756233085	0.00666048615736794	0.00735515273210431	0.00777792585252028	0.00690394253093149	0.00867777355200797	glycogen biosynthesis I (from ADP-D-Glucose)
PWY-5695	0.00751963545165999	0.00746943817780761	0.00603548329002616	0.00725125386866613	0.00694423141102846	0.00727195291085993	0.00683447779612868	0.00737166173622336	0.00689173448877667	0.00438693817257434	0.00699179767807043	0.00661619646565762	0.00654690332783047	0.0072539972513891	0.00673907509436631	0.00709436139229196	0.00742405967598673	0.00637910707150776	0.00657106694450053	0.00764824720936484	0.00711891468542564	0.00717717516479751	0.00701835623981132	0.00618058387883463	urate biosynthesis/inosine 5'-phosphate degradation
