KO_Hierarchy	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	KEGG_Description
K02014	0.00137477691722843	0.0031572860998112	0.000998517642882607	0.00290052147441886	0.00239979780882157	0.00303941707231576	0.00166812903611476	0.00319209752275705	0.00212314744409322	0.00182612669990774	0.00230338827443632	0.00182001062332293	0.00150653471277263	0.00271411274027751	0.00171648199248081	0.00166134620606497	0.00173262905316034	0.00227819274292952	0.00266953284328627	0.00270091787243915	0.00222527153108795	0.00177005402743113	0.00213343647088042	0.00143678661275481	TC.FEV.OM; iron complex outermembrane recepter protein
K01206	0.00118364097890192	0.00265257335073155	0.000691724445687293	0.00240177419964323	0.00332679032494773	0.00359923121683978	0.00149072809006279	0.00368236729910621	0.00190426546407585	0.00122888826511711	0.000970654269426009	0.00163523798991258	0.00166471030569533	0.00229570421054504	0.00119487966122877	0.00166454083008767	0.00164164126563192	0.00167865217837286	0.00233965098596619	0.00257718296975125	0.0021505381874458	0.00151430614804886	0.0023468356652048	0.000415638906085023	FUCA; alpha-L-fucosidase [EC:3.2.1.51]
K06180	0.00190627201196941	0.00208228477264493	0.00193719982917472	0.00194466259646906	0.00208846247111637	0.00211447977183773	0.0018787454539863	0.00210340474178672	0.00202599987287918	0.00143837840009426	0.00191969604705146	0.00191342089589435	0.00194294503482843	0.0020180864314495	0.00200144580727782	0.00198702053551929	0.0020090766981953	0.00201781347776901	0.00196451124477478	0.00208167507341177	0.00207036627456361	0.00191549365259565	0.00195016001092579	0.001874518941806	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K00615	0.00188111983162373	0.00165606832744872	0.00202515270469067	0.00150823728853617	0.0021622908918164	0.00208936785266005	0.00194391168646487	0.00171365227695395	0.00205718633138569	0.00163336348083674	0.00199640846535717	0.00218103318011691	0.00212889672343303	0.00186748110388483	0.00194033799033359	0.00185127797458814	0.0022133612303074	0.00175648219396673	0.00198796323742033	0.00189888805154875	0.00183079614892559	0.00217464811854667	0.0018697271840702	0.00224074037211866	E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]
K03655	0.00151563371671411	0.00253425703980734	0.00150554598294419	0.00213774861555286	0.00242690493628476	0.00256508066648794	0.00169115827661134	0.00235921557198611	0.00189834418911279	0.00102407573365887	0.00166183230796776	0.00185882643574028	0.00191465551279571	0.00207784390782403	0.00193063826777002	0.00183746759927112	0.00168713867323618	0.00175256123780825	0.00200440075562797	0.00217195640267615	0.00213606691410334	0.00167814232347198	0.00222420642215289	0.00143556625745518	recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
K12373	0.00125231118825204	0.00241718370769636	0.000841507983040252	0.00255885034382082	0.00241811383580585	0.00277917798107822	0.00160542169398876	0.00302814733582162	0.00168258783709988	0.00245123386307583	0.00170175051553156	0.00158788325514101	0.00140787152457469	0.00229222601076021	0.00119845833635126	0.00183321593402587	0.00159873459162349	0.00164434007454392	0.00287899844271673	0.00265287716475219	0.00163831490470127	0.00164300562909384	0.00195703863308988	0.0011118608620645	HEXA_B; hexosaminidase [EC:3.2.1.52]
K03100	0.00177680494536706	0.00229017220141094	0.00188106629313544	0.00191566178365706	0.00221047563127547	0.00230680829503907	0.00185478028301023	0.00192567225842944	0.00195588994952076	0.00108734854068317	0.00193731445406306	0.00191733156721009	0.00188649907054095	0.00198623760867369	0.00178036872912278	0.00180427678973585	0.0018938384536383	0.00177313775360479	0.00190170024387466	0.00211489137605999	0.00187331651711625	0.00201277444656517	0.00203427169753785	0.00172517459297153	lepB; signal peptidase I [EC:3.4.21.89]
K07133	0.0012961353939831	0.0032322095820001	0.00163968389593305	0.00184034536076173	0.00216215484233629	0.00221848063126905	0.00157948936650996	0.00189660127731255	0.00174404713185874	0.000664994567871396	0.00257689739897059	0.00178741960774055	0.0017132514142178	0.00245743688494733	0.00189522400186618	0.00167665277065343	0.00168871514723772	0.00164941129628482	0.0020827121993683	0.00240223592030791	0.00228246376300983	0.00161604531577331	0.00187596947766928	0.00166992439541277	K07133; uncharacterized protein
K00059	0.00200247104423735	0.00180312106414175	0.00219042154527975	0.00173160251158763	0.00191416882384294	0.00157126866846045	0.00185189355767589	0.00162647787620455	0.00218417053993439	0.00152810432529369	0.00194486086118678	0.00190721673293074	0.00192116375753692	0.00187840225865918	0.00198982068120926	0.00197138947612929	0.00198922412202823	0.00185464281248539	0.00169982592240227	0.00180907403731389	0.00192429830951631	0.00199608446554871	0.00181151052407151	0.00196872183993385	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
K01915	0.00179465705387343	0.00192742318771257	0.00194635134674914	0.00188838572429244	0.00195009576115114	0.00198227725399078	0.00177822258484917	0.00175093534189895	0.00198153320926531	0.00135252457416558	0.00184613726046561	0.00193619866333503	0.00192549518250935	0.00194377526637625	0.00182233259258966	0.00186954321013952	0.00192653990267253	0.00173341144999445	0.00194385780882511	0.00197077246478625	0.00182196403521192	0.00192159020997462	0.00186840932540095	0.00183142776728248	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
K00850	0.00153740141414848	0.00169510549823124	0.00191890340066578	0.00171839034695406	0.00212725577347931	0.00198086778017709	0.00169455464516685	0.00191948751542983	0.00206814608452396	0.00158589589260347	0.00195858034640477	0.00197128048196017	0.00193566156404844	0.00190731439407286	0.00179655225630951	0.00188534874186246	0.0018268210494172	0.00153588058162415	0.00185015533984523	0.0019689064164553	0.00180066425081518	0.00188122754399046	0.00187027525273321	0.00199913299087844	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]
K03169	0.00157806420562997	0.0019784546091137	0.00160921098966579	0.00206906394627866	0.00216083091997608	0.00230680672876369	0.00154198404749853	0.00234880942817041	0.0017400697182283	0.00110844557866285	0.00167193817631045	0.00177179387172909	0.00181017480750279	0.0022416849890457	0.00159045702417482	0.00177833548366716	0.00164904017258869	0.00173796007979999	0.0019262823475705	0.00205742467531406	0.00207429197805137	0.00159276083179938	0.00197034678453921	0.00155602308311592	topB; DNA topoisomerase III [EC:5.99.1.2]
K03497	0.00195312676775832	0.00163444671806312	0.0021672654926897	0.00194916323382526	0.0018549092178336	0.00168044972267362	0.00165401180833656	0.00142234442802709	0.00233295466680605	0.000950212189657692	0.00181607348478099	0.00195507368139273	0.00220398818191354	0.00175032764941558	0.00201469809259085	0.00194750433243871	0.00190191759868856	0.00156801695236234	0.00151856495548479	0.00181458867584096	0.00186312456932356	0.00204642549410217	0.0018672060292535	0.00218964927291733	parB, spo0J; chromosome partitioning protein, ParB family
K03530	0.00156813920070624	0.00237473463784609	0.00144465896950468	0.0021331345468519	0.00194429482343939	0.0020116198570073	0.00162794681884791	0.00214735890357939	0.00164237954452917	0.00147785034991633	0.00164895990225569	0.00179486198721677	0.00157280470516108	0.00231553459793723	0.00161243289010692	0.00184785689259861	0.00184401034152633	0.00182847573296243	0.00214023660250972	0.00216598769774153	0.00195835648642152	0.00167830755459116	0.00186549811247428	0.00157712395668822	hupB; DNA-binding protein HU-beta
K03496	0.00167750321200982	0.0020694564959694	0.00187157541449205	0.00195203941492311	0.00206487068667152	0.00188752542472397	0.0015797135653066	0.00186314325182792	0.00203978591274678	0.00100417611734677	0.00168941558747209	0.00199018571390094	0.00206615614793244	0.00190113565675387	0.0020725344388011	0.00194835176948441	0.00177332345481548	0.00169055652799827	0.0015662433870358	0.00183030836654623	0.00190315635101818	0.00177785428758918	0.00198636371615983	0.00179560552297171	parA, soj; chromosome partitioning protein
K01154	0.0015204647347748	0.00213624164861808	0.00174861769796622	0.00201502704465747	0.00240253086732927	0.00229479618106917	0.00172501605366194	0.002014466524041	0.00187920008897662	0.000686075540599372	0.0014719764261653	0.00174503726750479	0.00185675418307389	0.00207770672192222	0.00150564378059117	0.00154967038247705	0.00156140190140943	0.00159961859801908	0.00167054162611173	0.00239391036581932	0.00166857394566803	0.00201570499552289	0.00197495851054471	0.00148369986414145	hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K07025	0.00138957738855601	0.00237626948335676	0.00146255899962027	0.0019944685089308	0.00232026353875609	0.00229123795146123	0.00164931115112087	0.00215506760310769	0.00172016055230206	0.00100630831249712	0.00156387718984918	0.00163449203861671	0.00178910003642713	0.00206430898973054	0.00160776005535402	0.00158863610754391	0.00169406858589511	0.00158803751007176	0.00183775314275031	0.00228348470758476	0.00186585094939711	0.00164595337682976	0.00200863950228828	0.00152886051001041	K07025; putative hydrolase of the HAD superfamily
K01091	0.00147217564128883	0.00162881131514337	0.00180227330360443	0.00176531311323538	0.00181801914529457	0.00162257515116634	0.00156914349856845	0.001845751754513	0.00178756191992895	0.00168892945036999	0.00173897176331252	0.00175486138527516	0.00186762333379918	0.00166916813933088	0.00190197686633296	0.00183242238163266	0.00168063662227688	0.00151258385780586	0.00170297116012765	0.0017100923781485	0.00184949535372204	0.0017001010682926	0.00180963466019399	0.00182692930374859	gph; phosphoglycolate phosphatase [EC:3.1.3.18]
K02078	0.0013981406202871	0.00183161737864494	0.00168742127355857	0.00154027567335936	0.00193107955478603	0.0018835573530576	0.00164376941676273	0.00178230184864222	0.0019074958243875	0.00139302843620166	0.00153970173954356	0.001790081929839	0.00172959676666374	0.0017554027013618	0.00165450069105858	0.00165325472523114	0.00173050069957519	0.00170901884308782	0.00168264897156695	0.0017947263819294	0.00176079892462481	0.00193452430542687	0.00180363824738152	0.00174031056108373	acpP; acyl carrier protein
K03671	0.00178442504527716	0.00177322650452989	0.00166837234876626	0.00184596658040272	0.0018800769087564	0.00191865044912582	0.00159474372881592	0.00168838446461203	0.00167432512656717	0.00100367697371248	0.00165804916475068	0.00164280398838597	0.0017555309219557	0.0017844377669134	0.00168950944716959	0.00171107984129066	0.0016693344591191	0.00162264449268347	0.00167766252356335	0.00187445839558104	0.00167792095918457	0.00170750985149913	0.00177857808540411	0.00161349720067432	trxA; thioredoxin 1
K03585	0.000980236470916318	0.00217032132779264	0.000777484577424044	0.00228512558374426	0.00196176858710997	0.00234318243033961	0.00142142589832379	0.00283054999575332	0.00149394879634647	0.00190780767010936	0.00131031364012165	0.00146913901008318	0.00124048332312366	0.00207309322615772	0.0011748957597525	0.00161646741186411	0.00159608122899627	0.00156358618740457	0.0022481875466253	0.00223476029070942	0.00162219154130229	0.00151952126804482	0.00182806792582053	0.00107327916638101	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system
K01448	0.00167307284924704	0.00176379485482746	0.00178745306878381	0.00150916941558678	0.00194019340705579	0.00208770342402021	0.0016643329127029	0.00181902183307239	0.00166656639383889	0.00118620737467012	0.001597809332091	0.0016462566614499	0.00170255562014553	0.00173955855612277	0.00156762482600975	0.00168033852835892	0.00170442676625952	0.00162225839864167	0.00173521802433865	0.00175493133552581	0.00171401649009564	0.00168141910021475	0.00169684435045648	0.00166669925439528	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K01187	0.00103758930515105	0.00183516672656439	0.00101873087784472	0.00158082061302992	0.00176111919317145	0.00227439857676234	0.00160103986780341	0.00197896968458145	0.0017258523075281	0.00179797664282024	0.00207571200452441	0.00175118947732802	0.00124151785749732	0.00187504327011734	0.00111498143185763	0.00124280369575882	0.00182695705569661	0.00152634717874362	0.00232733977824446	0.00224017456088822	0.00142586341065501	0.00190426080295418	0.00153180028204678	0.00156072638447041	malZ; alpha-glucosidase [EC:3.2.1.20]
K01897	0.00129316355708553	0.00214250858093257	0.00120492933338122	0.00194991307471481	0.00175697187837453	0.0020311500928134	0.00143242689549061	0.00218761512686203	0.00167593696420256	0.000895267160783259	0.00158704321294698	0.00158846174046308	0.00133118954475431	0.00201383945344077	0.0013552848966676	0.00142985868849577	0.00162214606766712	0.00176711342990549	0.00185520167958814	0.00208133221513409	0.00176099529609526	0.00168187568682662	0.00177687913099905	0.00122610857058429	ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K06889	0.00140687151530332	0.00164471833297039	0.00146458283363964	0.00167052032944285	0.00168960873377501	0.00190372071217944	0.00157514468568736	0.00197373470298508	0.00176158199409765	0.00178135844757097	0.00151201041230564	0.00161849452445878	0.00156793307179205	0.00184580242571301	0.00147556488690479	0.00160115301382396	0.00168742763490579	0.00173346019924215	0.00187496318932772	0.00180777848267448	0.00159854795601514	0.00167754261845576	0.00169380863846274	0.00146853319379297	K06889; uncharacterized protein
K03091	0.00228647797097948	0.000810710659120091	0.00266757223732808	0.00109052457044579	0.00158055885815154	0.00111367139570703	0.00187645217004269	0.000538093436044639	0.00196272800356284	0.000598598750638261	0.00189322674520245	0.00193594221379099	0.00230746528713376	0.0013053893496819	0.00208122013087892	0.0018861605723096	0.00188480251061333	0.00113143212307277	0.00108760519184113	0.00121957118282422	0.0014539734880497	0.00217235924781388	0.00144654004770331	0.00260309613308006	sigH; RNA polymerase sporulation-specific sigma factor
K02015	0.00164862667397998	0.00134468049926894	0.00147557826440711	0.00190721174547971	0.00154417732540308	0.00169091574881035	0.00172030257245196	0.00159358060075189	0.00146606140551625	0.00182100786238278	0.00154601581348778	0.00156238329052875	0.00161662968227034	0.00155893947382439	0.00162359439355248	0.00151352137673352	0.00157202382647371	0.00146520608893959	0.00153808805003133	0.00158698317174368	0.00157009844746549	0.00162613895110606	0.00177218947130524	0.00183965854465284	ABC.FEV.P; iron complex transport system permease protein
K03499	0.00160087137408493	0.00140209141397834	0.00167897072047639	0.00153874315619098	0.00163181677981858	0.00160622984933534	0.0015335104827227	0.00140806735216528	0.00173113330413094	0.00101374913930882	0.00171961907053284	0.00171956825369957	0.00170666489946679	0.00154849784989059	0.00163982016134264	0.00157457434964106	0.00170443131358193	0.00148886247387425	0.00141842573699854	0.00156010472881501	0.00155777402823594	0.00165768458154446	0.00155991135308714	0.00179233772693893	trkA, ktrA; trk system potassium uptake protein
K07240	0.00114634427078504	0.00175370028309131	0.00140331659907049	0.00167459669376918	0.00154865159782155	0.00158386291478086	0.00135199458222853	0.00153080312882291	0.00162500029518639	0.000737306507446533	0.00172840959116818	0.00171454095832746	0.0015701426943766	0.00166978588909961	0.00162904445540831	0.00138133591499839	0.00182031383104608	0.0013985790837942	0.00135928909430535	0.00184136052758378	0.00163283011912883	0.0017363190334767	0.00146979682413332	0.00179345941321971	chrA; chromate transporter
K07636	0.00124658210692296	0.00170977660765922	0.00106941173376218	0.00160349036478559	0.00203753918728347	0.00218138409495596	0.00136930984885752	0.00213793048696136	0.00158649056008696	0.000892434445936586	0.00117611301704281	0.00151105045589754	0.00146918725371638	0.00161759243840506	0.00129868248808454	0.00138074152217978	0.00147018716115337	0.001448406014865	0.00159736267407779	0.00183990980347796	0.00152901519626653	0.00142312764438438	0.00169434482223829	0.00112792000657871	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K02016	0.00183602378306875	0.00127470658982411	0.00152733402063453	0.00183400614060867	0.00152278793334862	0.0016773022052771	0.00160661211442381	0.00154773928563873	0.00142084323188966	0.00141622180272323	0.00136582035622005	0.00144037078763226	0.00152747598884483	0.00146736313243875	0.00160843897705263	0.00151219586175783	0.00158162487765657	0.00140427841250883	0.0014251064301662	0.0014697898765223	0.00147196832525734	0.00156491846685377	0.00160445532680945	0.00175250473935133	ABC.FEV.S; iron complex transport system substrate-binding protein
K08303	0.0016162521547114	0.00152065745193146	0.00154047396671002	0.00145446784608577	0.00149129759884478	0.00150807711412124	0.00153148539714234	0.00158979159414204	0.00148656052630051	0.00139887058366373	0.0014124064158268	0.00148199980733238	0.00151665728801976	0.00150499504343418	0.00157620581259182	0.00161892877733382	0.00159659445633937	0.00146708412662438	0.00151894158238394	0.00148872336173902	0.00152048070806276	0.00156988113335536	0.00139064035625795	0.00158711999545992	K08303; putative protease [EC:3.4.-.-]
K02355	0.00166194877274029	0.00156695480681279	0.00158282054640734	0.00150398460811957	0.00147281407008123	0.00145143815986018	0.00150860960237049	0.00151346182652363	0.00146658321009637	0.00098588377342591	0.00148615166298186	0.00147877944955224	0.00153593454783572	0.00150178336445258	0.00157281376413535	0.00162495602496053	0.00158228279253095	0.00144403894892423	0.00144280628195631	0.00147601171043125	0.00154200486220601	0.00159955414444301	0.00146599638782308	0.00158287605580838	fusA, GFM, EFG; elongation factor G
K03657	0.00170559187731502	0.00133991758545927	0.00191232494910685	0.00119906344220169	0.00136012743093567	0.00143894815786801	0.00157289540131036	0.00114551174600595	0.00179558823998818	0.00121005642762746	0.00165991837213497	0.00146897283372633	0.00160806607122386	0.00135107989938284	0.00160525531557303	0.00157699037604194	0.00160548798549427	0.00136173743566785	0.00152351777197324	0.0013520945388229	0.00148033098842448	0.00169150372666368	0.00136111576294595	0.00169535990913613	uvrD, pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
K03797	0.00121003957348451	0.00174241363952405	0.00115012130952502	0.00156705044578109	0.00149417146124991	0.0016923111261456	0.00138002827594336	0.00185961615563901	0.00147263261500971	0.00101456099493555	0.00145240322029391	0.00138471957849496	0.00125025897745199	0.00166345033837779	0.00132109279222272	0.00136788920174132	0.00154000571598007	0.0015381078805858	0.00155293912820567	0.00175646155136346	0.00155705336028093	0.00141985168663104	0.00140955817459154	0.00129219032960404	E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K02013	0.0018030133423882	0.00130127466097154	0.00147604667517525	0.00172837568833282	0.00144818472548833	0.00157577884543977	0.00155854778384172	0.00151976345220254	0.00133280068635973	0.0015712077692215	0.00128769540246706	0.00131831149006322	0.00148657274608044	0.00145273196676234	0.00156692363199297	0.00152234564136569	0.0014183425182483	0.00131771491502339	0.00140593600582309	0.00137841272563156	0.00143480349032362	0.00146711065318069	0.00156391402731853	0.00149555889586047	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
K09955	0.000794542043475441	0.00239293331831783	0.000573440266219037	0.00185233943195449	0.0025491951326836	0.00270531713286374	0.00111465450798944	0.00210729969573317	0.00141284866577464	0.000584184110145735	0.0010040682611226	0.00132824172488629	0.00128296027059452	0.00173636361216835	0.00103059366635207	0.000915855599585387	0.0010794142498838	0.00122967160704105	0.00162762804312887	0.00195462640933755	0.00138246224738256	0.00128047852098362	0.00179220440113595	0.000490764465815707	K09955; uncharacterized protein
K04069	0.00158963752050739	0.00138232790943981	0.00153270720085636	0.00144043041866851	0.00146360147222106	0.00151877112034143	0.00149661496674989	0.0012017039904176	0.00171512875916773	0.00133665546797824	0.00136066241143198	0.00154115951152488	0.00147487874986718	0.00145264085383658	0.00144768711266209	0.00155264329607939	0.00143547765588143	0.00141786601949154	0.00149667682829387	0.00137315503007605	0.00132538891224943	0.00146636004936046	0.00150751244292049	0.00150268579893445	pflA, pflC, pflE; pyruvate formate lyase activating enzyme [EC:1.97.1.4]
K03654	0.00117330456838333	0.00176659445602703	0.00108108896976621	0.0016326790358247	0.00150635959290088	0.00163455176289424	0.00128155835140867	0.00192197933942098	0.001343467226177	0.00120559850708532	0.0014411986519141	0.0012844542548571	0.00128088248211136	0.00159580529246448	0.00129236713386773	0.00139374956214262	0.0014281163676828	0.00142195575637872	0.00160432462806738	0.00167298338948117	0.00150865661419102	0.00128024777070937	0.00141902672805225	0.0011264416118735	recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K04759	0.00192193705525565	0.0011379362150679	0.00174621838657982	0.00131486490505745	0.00135308741892656	0.00118576983605496	0.0015690952980382	0.00104106380622841	0.00163298761917379	0.000907892954179258	0.0014047825162059	0.00156622542791461	0.00169548017734917	0.00124902040640336	0.00166215366438369	0.00163822090718763	0.00154569937703245	0.00121349855662357	0.0012634788968073	0.00119687649412462	0.00133450177579974	0.00162545898512488	0.00130606925055333	0.00182981882948107	feoB; ferrous iron transport protein B
K00845	0.00132297495747717	0.00125418457125211	0.00138327689851614	0.00117754292907054	0.00109441182454771	0.00122217129415939	0.0014712510959833	0.00116319365733998	0.00160714195124692	0.00138779228497822	0.00174246168670063	0.00153812025281213	0.00132069991015085	0.00156727331075464	0.00129135105535273	0.00126969000095326	0.00176382141124331	0.00127145491224109	0.00170190439610932	0.00160183768728691	0.00126312669113261	0.00156629539284697	0.00115375935197858	0.00179947494221441	glk; glucokinase [EC:2.7.1.2]
K00266	0.00119201215244324	0.00152525831184808	0.00137590080530126	0.001456573092044	0.00148969426303617	0.0014872221574027	0.00128910836749259	0.00135087819888925	0.00147238192597656	0.00066959109791078	0.00158875614686311	0.00149743468003375	0.00145480301138354	0.00136764551023806	0.00153383976737964	0.0013373883520385	0.0014371018767683	0.00133793371967346	0.00126162271359425	0.00151088027682861	0.0015040096674412	0.00142058202046268	0.00142910686613195	0.00152406018021458	gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]
K02005	0.00117129777737361	0.00175539435432935	0.00101692264050706	0.00169043688355865	0.00167079715021667	0.00188332258578082	0.00117481982490336	0.00192134526881258	0.00130796464530193	0.000804326254222524	0.00118504913522035	0.00128070828605026	0.0011968184154509	0.00165003194565874	0.00113590614677371	0.00129413369348657	0.0013252197628476	0.0012808626503942	0.00162822097134808	0.00180473631803857	0.00137169614316164	0.00126846435541797	0.0015054783736557	0.00100348103056347	ABC.CD.TX; HlyD family secretion protein
K06871	0.00115854647803411	0.00155368929572423	0.00121191189108003	0.00153090445326117	0.0019003912539109	0.0018784526875553	0.0011765070645653	0.00170455156208094	0.00143926200508992	0.000741070633281435	0.00109055338525347	0.0014036740001112	0.00140906945018898	0.00144012181387448	0.00131753664542206	0.00128665607041189	0.0012240970271459	0.00127833743936326	0.00127666129898321	0.00166749043051732	0.0014203327922882	0.00130598000936712	0.00149979291625957	0.00120097187633607	K06871; uncharacterized protein
K02030	0.00185589777434786	0.00102047485862661	0.00182507942450169	0.00154344538293708	0.00114939501504379	0.00100077966108202	0.00139625062871453	0.000812273849292467	0.00140901832304364	0.000872349145203649	0.00125353704103515	0.00149011849878862	0.00167651620518521	0.00102853125817822	0.00175752091473462	0.00158222905619924	0.00132574229153199	0.00161760013719463	0.00103310048412537	0.0009018206496795	0.00127949628594571	0.00139889579437766	0.00176090428357011	0.00181131475573974	ABC.PA.S; polar amino acid transport system substrate-binding protein
